2025-09-17 11:11:46.280 [nacos-grpc-client-executor-127.0.0.1-1733] INFO  c.alibaba.nacos.common.remote.client - [f6306f17-491e-40cc-af31-afbf68ab1dda_config-0] Receive server push request, request = ClientDetectionRequest, requestId = 8
2025-09-17 13:07:08.463 [nacos-grpc-client-executor-127.0.0.1-2499] INFO  c.alibaba.nacos.common.remote.client - [a09decc1-5a63-451c-91aa-bb1b3b541b42] Ack server push request, request = ClientDetectionRequest, requestId = 10
2025-09-17 13:07:08.463 [nacos-grpc-client-executor-127.0.0.1-2481] INFO  c.alibaba.nacos.common.remote.client - [b72d76af-54c7-4c98-9bfd-4599d7cd5756] Receive server push request, request = ClientDetectionRequest, requestId = 11
2025-09-17 13:07:08.464 [nacos-grpc-client-executor-127.0.0.1-2481] INFO  c.alibaba.nacos.common.remote.client - [b72d76af-54c7-4c98-9bfd-4599d7cd5756] Ack server push request, request = ClientDetectionRequest, requestId = 11
2025-09-17 18:11:31.038 [nacos-grpc-client-executor-127.0.0.1-9168] INFO  c.alibaba.nacos.common.remote.client - [a09decc1-5a63-451c-91aa-bb1b3b541b42] Receive server push request, request = ClientDetectionRequest, requestId = 12
2025-09-17 18:11:31.039 [nacos-grpc-client-executor-127.0.0.1-9168] INFO  c.alibaba.nacos.common.remote.client - [a09decc1-5a63-451c-91aa-bb1b3b541b42] Ack server push request, request = ClientDetectionRequest, requestId = 12
2025-09-17 18:11:31.039 [nacos-grpc-client-executor-127.0.0.1-9138] INFO  c.alibaba.nacos.common.remote.client - [b72d76af-54c7-4c98-9bfd-4599d7cd5756] Receive server push request, request = ClientDetectionRequest, requestId = 14
2025-09-17 18:11:31.039 [nacos-grpc-client-executor-127.0.0.1-9176] INFO  c.alibaba.nacos.common.remote.client - [f6306f17-491e-40cc-af31-afbf68ab1dda_config-0] Receive server push request, request = ClientDetectionRequest, requestId = 13
2025-09-17 18:11:31.039 [nacos-grpc-client-executor-127.0.0.1-9138] INFO  c.alibaba.nacos.common.remote.client - [b72d76af-54c7-4c98-9bfd-4599d7cd5756] Ack server push request, request = ClientDetectionRequest, requestId = 14
2025-09-17 18:11:31.039 [nacos-grpc-client-executor-127.0.0.1-9176] INFO  c.alibaba.nacos.common.remote.client - [f6306f17-491e-40cc-af31-afbf68ab1dda_config-0] Ack server push request, request = ClientDetectionRequest, requestId = 13
2025-09-17 18:47:07.142 [nacos-grpc-client-executor-127.0.0.1-9169] INFO  c.alibaba.nacos.common.remote.client - [a09decc1-5a63-451c-91aa-bb1b3b541b42] Receive server push request, request = ClientDetectionRequest, requestId = 15
2025-09-17 18:47:07.142 [nacos-grpc-client-executor-127.0.0.1-9169] INFO  c.alibaba.nacos.common.remote.client - [a09decc1-5a63-451c-91aa-bb1b3b541b42] Ack server push request, request = ClientDetectionRequest, requestId = 15
2025-09-17 18:47:07.143 [nacos-grpc-client-executor-127.0.0.1-9177] INFO  c.alibaba.nacos.common.remote.client - [f6306f17-491e-40cc-af31-afbf68ab1dda_config-0] Receive server push request, request = ClientDetectionRequest, requestId = 16
2025-09-17 18:47:07.143 [nacos-grpc-client-executor-127.0.0.1-9177] INFO  c.alibaba.nacos.common.remote.client - [f6306f17-491e-40cc-af31-afbf68ab1dda_config-0] Ack server push request, request = ClientDetectionRequest, requestId = 16
2025-09-17 18:47:07.150 [nacos-grpc-client-executor-127.0.0.1-9139] INFO  c.alibaba.nacos.common.remote.client - [b72d76af-54c7-4c98-9bfd-4599d7cd5756] Receive server push request, request = ClientDetectionRequest, requestId = 17
2025-09-17 18:47:07.151 [nacos-grpc-client-executor-127.0.0.1-9139] INFO  c.alibaba.nacos.common.remote.client - [b72d76af-54c7-4c98-9bfd-4599d7cd5756] Ack server push request, request = ClientDetectionRequest, requestId = 17
2025-09-17 19:09:14.247 [nacos-grpc-client-executor-127.0.0.1-9626] INFO  c.alibaba.nacos.common.remote.client - [f6306f17-491e-40cc-af31-afbf68ab1dda_config-0] Receive server push request, request = ClientDetectionRequest, requestId = 20
2025-09-17 19:09:14.247 [nacos-grpc-client-executor-127.0.0.1-9586] INFO  c.alibaba.nacos.common.remote.client - [b72d76af-54c7-4c98-9bfd-4599d7cd5756] Receive server push request, request = ClientDetectionRequest, requestId = 21
2025-09-17 19:09:14.247 [nacos-grpc-client-executor-127.0.0.1-9586] INFO  c.alibaba.nacos.common.remote.client - [b72d76af-54c7-4c98-9bfd-4599d7cd5756] Ack server push request, request = ClientDetectionRequest, requestId = 21
2025-09-17 19:09:14.247 [nacos-grpc-client-executor-127.0.0.1-9626] INFO  c.alibaba.nacos.common.remote.client - [f6306f17-491e-40cc-af31-afbf68ab1dda_config-0] Ack server push request, request = ClientDetectionRequest, requestId = 20
2025-09-17 20:40:25.451 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2025-09-17 20:40:25.454 [main] WARN  c.a.n.client.logging.NacosLogging - Nacos Logging don't find adapter, logging will print into application logs.
2025-09-17 20:40:26.708 [Thread-4] INFO  c.a.n.c.a.r.i.CredentialWatcher - null No credential found
2025-09-17 20:40:26.708 [main] INFO  c.a.nacos.client.utils.ParamUtil - [settings] [req-serv] nacos-server port:8848
2025-09-17 20:40:26.708 [main] INFO  c.a.nacos.client.utils.ParamUtil - [settings] [http-client] connect timeout:1000
2025-09-17 20:40:26.709 [main] INFO  c.a.nacos.client.utils.ParamUtil - PER_TASK_CONFIG_SIZE: 3000.0
2025-09-17 20:40:26.710 [main] INFO  c.a.n.c.config.NacosConfigService - Nacos client key init properties: 
	serverAddr=127.0.0.1:7000
	username=nacos
	password=n***s

2025-09-17 20:40:26.724 [main] INFO  com.alibaba.nacos.common.labels - DefaultLabelsCollectorManager get labels.....
2025-09-17 20:40:26.724 [main] INFO  com.alibaba.nacos.common.labels - Process LabelsCollector with [name:defaultNacosLabelsCollector]
2025-09-17 20:40:26.724 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect properties raw labels: null
2025-09-17 20:40:26.724 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect properties labels: {}
2025-09-17 20:40:26.724 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect jvm raw labels: null
2025-09-17 20:40:26.725 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect jvm labels: {}
2025-09-17 20:40:26.725 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect env raw labels: null
2025-09-17 20:40:26.725 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect env labels: {}
2025-09-17 20:40:26.725 [main] INFO  com.alibaba.nacos.common.labels - DefaultLabelsCollectorManager get labels finished,labels :{}
2025-09-17 20:40:26.730 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-09-17 20:40:26.730 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-09-17 20:40:26.757 [main] INFO  c.a.nacos.client.config.impl.Limiter - limitTime:5.0
2025-09-17 20:40:27.139 [Thread-5] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Start destroying common HttpClient
2025-09-17 20:40:27.139 [Thread-5] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Destruction of the end
2025-09-17 20:40:38.586 [Thread-3] WARN  c.a.nacos.common.notify.NotifyCenter - [NotifyCenter] Start destroying Publisher
2025-09-17 20:40:38.586 [Thread-1] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Start destroying common HttpClient
2025-09-17 20:40:38.587 [Thread-3] WARN  c.a.nacos.common.notify.NotifyCenter - [NotifyCenter] Destruction of the end
2025-09-17 20:40:38.587 [Thread-1] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Destruction of the end
2025-09-17 20:40:53.033 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2025-09-17 20:40:53.035 [main] WARN  c.a.n.client.logging.NacosLogging - Nacos Logging don't find adapter, logging will print into application logs.
2025-09-17 20:40:54.139 [Thread-4] INFO  c.a.n.c.a.r.i.CredentialWatcher - null No credential found
2025-09-17 20:40:54.140 [main] INFO  c.a.nacos.client.utils.ParamUtil - [settings] [req-serv] nacos-server port:8848
2025-09-17 20:40:54.140 [main] INFO  c.a.nacos.client.utils.ParamUtil - [settings] [http-client] connect timeout:1000
2025-09-17 20:40:54.141 [main] INFO  c.a.nacos.client.utils.ParamUtil - PER_TASK_CONFIG_SIZE: 3000.0
2025-09-17 20:40:54.142 [main] INFO  c.a.n.c.config.NacosConfigService - Nacos client key init properties: 
	serverAddr=127.0.0.1:7000
	username=nacos
	password=n***s

2025-09-17 20:40:54.156 [main] INFO  com.alibaba.nacos.common.labels - DefaultLabelsCollectorManager get labels.....
2025-09-17 20:40:54.156 [main] INFO  com.alibaba.nacos.common.labels - Process LabelsCollector with [name:defaultNacosLabelsCollector]
2025-09-17 20:40:54.156 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect properties raw labels: null
2025-09-17 20:40:54.156 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect properties labels: {}
2025-09-17 20:40:54.157 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect jvm raw labels: null
2025-09-17 20:40:54.157 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect jvm labels: {}
2025-09-17 20:40:54.157 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect env raw labels: null
2025-09-17 20:40:54.157 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect env labels: {}
2025-09-17 20:40:54.157 [main] INFO  com.alibaba.nacos.common.labels - DefaultLabelsCollectorManager get labels finished,labels :{}
2025-09-17 20:40:54.161 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-09-17 20:40:54.161 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-09-17 20:40:54.187 [main] INFO  c.a.nacos.client.config.impl.Limiter - limitTime:5.0
2025-09-17 20:40:54.605 [Thread-5] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Start destroying common HttpClient
2025-09-17 20:40:54.605 [Thread-5] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Destruction of the end
2025-09-17 20:41:14.038 [main] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2025-09-17 20:41:14.040 [main] WARN  c.a.n.client.logging.NacosLogging - Nacos Logging don't find adapter, logging will print into application logs.
2025-09-17 20:41:15.126 [Thread-4] INFO  c.a.n.c.a.r.i.CredentialWatcher - null No credential found
2025-09-17 20:41:15.127 [main] INFO  c.a.nacos.client.utils.ParamUtil - [settings] [req-serv] nacos-server port:8848
2025-09-17 20:41:15.127 [main] INFO  c.a.nacos.client.utils.ParamUtil - [settings] [http-client] connect timeout:1000
2025-09-17 20:41:15.128 [main] INFO  c.a.nacos.client.utils.ParamUtil - PER_TASK_CONFIG_SIZE: 3000.0
2025-09-17 20:41:15.128 [main] INFO  c.a.n.c.config.NacosConfigService - Nacos client key init properties: 
	serverAddr=127.0.0.1:7000
	username=nacos
	password=n***s

2025-09-17 20:41:15.142 [main] INFO  com.alibaba.nacos.common.labels - DefaultLabelsCollectorManager get labels.....
2025-09-17 20:41:15.143 [main] INFO  com.alibaba.nacos.common.labels - Process LabelsCollector with [name:defaultNacosLabelsCollector]
2025-09-17 20:41:15.143 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect properties raw labels: null
2025-09-17 20:41:15.143 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect properties labels: {}
2025-09-17 20:41:15.143 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect jvm raw labels: null
2025-09-17 20:41:15.143 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect jvm labels: {}
2025-09-17 20:41:15.143 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect env raw labels: null
2025-09-17 20:41:15.143 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect env labels: {}
2025-09-17 20:41:15.143 [main] INFO  com.alibaba.nacos.common.labels - DefaultLabelsCollectorManager get labels finished,labels :{}
2025-09-17 20:41:15.147 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-09-17 20:41:15.148 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-09-17 20:41:15.172 [main] INFO  c.a.nacos.client.config.impl.Limiter - limitTime:5.0
2025-09-17 20:41:15.600 [Thread-5] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Start destroying common HttpClient
2025-09-17 20:41:15.600 [Thread-5] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Destruction of the end
2025-09-17 20:41:18.250 [Thread-3] WARN  c.a.nacos.common.notify.NotifyCenter - [NotifyCenter] Start destroying Publisher
2025-09-17 20:41:18.250 [Thread-1] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Start destroying common HttpClient
2025-09-17 20:41:18.251 [Thread-3] WARN  c.a.nacos.common.notify.NotifyCenter - [NotifyCenter] Destruction of the end
2025-09-17 20:41:18.251 [Thread-3] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Start destroying common HttpClient
2025-09-17 20:41:18.251 [Thread-8] WARN  c.a.nacos.common.notify.NotifyCenter - [NotifyCenter] Start destroying Publisher
2025-09-17 20:41:18.251 [Thread-8] WARN  c.a.nacos.common.notify.NotifyCenter - [NotifyCenter] Destruction of the end
2025-09-17 20:41:18.251 [Thread-1] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Destruction of the end
2025-09-17 20:41:18.252 [Thread-3] WARN  c.a.n.c.http.HttpClientBeanHolder - [HttpClientBeanHolder] Destruction of the end
2025-09-17 20:41:18.256 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - [DEREGISTER-SERVICE] public deregistering service service-product with instance: Instance{instanceId='null', ip='192.168.6.1', port=8201, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='', serviceName='null', metadata={}}
2025-09-17 20:41:18.259 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - [DEREGISTER-SERVICE] public deregistering service service-order with instance: Instance{instanceId='null', ip='192.168.6.1', port=8200, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='', serviceName='null', metadata={}}
2025-09-17 20:41:18.261 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
2025-09-17 20:41:18.261 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
2025-09-17 20:41:18.261 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
2025-09-17 20:41:18.261 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
2025-09-17 20:41:18.261 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
2025-09-17 20:41:18.261 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] WARN  com.alibaba.nacos.client.naming - [NamingHttpClientManager] Start destroying NacosRestTemplate
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] WARN  com.alibaba.nacos.client.naming - [NamingHttpClientManager] Destruction of the end
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] WARN  com.alibaba.nacos.client.naming - [NamingHttpClientManager] Start destroying NacosRestTemplate
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] WARN  com.alibaba.nacos.client.naming - [NamingHttpClientManager] Destruction of the end
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown naming grpc client proxy for  uuid->a09decc1-5a63-451c-91aa-bb1b3b541b42
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@3f4a605f[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 10238]
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] INFO  c.alibaba.nacos.common.remote.client - Shutdown rpc client, set status to shutdown
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] INFO  c.alibaba.nacos.common.remote.client - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@7bdb4f17[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2025-09-17 20:41:18.262 [SpringApplicationShutdownHook] INFO  c.alibaba.nacos.common.remote.client - Close current connection 1758078706316_127.0.0.1_62340
2025-09-17 20:41:18.263 [nacos-grpc-client-executor-127.0.0.1-11712] INFO  c.a.n.c.r.client.grpc.GrpcClient - [1758078706316_127.0.0.1_62340]Ignore complete event,isRunning:false,isAbandon=false
2025-09-17 20:41:18.263 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client.grpc.GrpcClient - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@a99c42c[Running, pool size = 5, active threads = 0, queued tasks = 0, completed tasks = 11713]
2025-09-17 20:41:18.263 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - shutdown and remove naming rpc client  for uuid ->a09decc1-5a63-451c-91aa-bb1b3b541b42
2025-09-17 20:41:18.264 [SpringApplicationShutdownHook] INFO  c.a.n.c.a.r.i.CredentialWatcher - [null] CredentialWatcher is stopped
2025-09-17 20:41:18.264 [SpringApplicationShutdownHook] INFO  c.a.n.c.a.r.i.CredentialService - [null] CredentialService is freed
2025-09-17 20:41:18.264 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown stop
2025-09-17 20:41:18.264 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
2025-09-17 20:41:18.264 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
2025-09-17 20:41:18.264 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
2025-09-17 20:41:18.264 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
2025-09-17 20:41:18.264 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] WARN  com.alibaba.nacos.client.naming - [NamingHttpClientManager] Start destroying NacosRestTemplate
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] WARN  com.alibaba.nacos.client.naming - [NamingHttpClientManager] Destruction of the end
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] WARN  com.alibaba.nacos.client.naming - [NamingHttpClientManager] Start destroying NacosRestTemplate
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] WARN  com.alibaba.nacos.client.naming - [NamingHttpClientManager] Destruction of the end
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown naming grpc client proxy for  uuid->b72d76af-54c7-4c98-9bfd-4599d7cd5756
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] INFO  com.alibaba.nacos.client.naming - Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@4ef28dc4[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 10237]
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] INFO  c.alibaba.nacos.common.remote.client - Shutdown rpc client, set status to shutdown
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] INFO  c.alibaba.nacos.common.remote.client - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@3fecb076[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2025-09-17 20:41:18.265 [SpringApplicationShutdownHook] INFO  c.alibaba.nacos.common.remote.client - Close current connection 1758026394804_127.0.0.1_51873
2025-09-17 20:41:18.266 [nacos-grpc-client-executor-127.0.0.1-11677] INFO  c.a.n.c.r.client.grpc.GrpcClient - [1758026394804_127.0.0.1_51873]Ignore complete event,isRunning:false,isAbandon=false
2025-09-17 20:41:18.268 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client.grpc.GrpcClient - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@44117b0d[Running, pool size = 7, active threads = 0, queued tasks = 0, completed tasks = 11678]
